TEDX_M_018_SPA_0138|entonces necesitas tú tomar esa desición de amar plenamente la vida para despertar lo mejor de ti me gustaría e cerrar esta ponencia invitando |entonces necesitas tu tomar esa desicion de amar plenamente la vida para despertar lo mejor de ti me gustaria e cerrar esta ponencia invitando 
TEDX_M_018_SPA_0139|a david a rogelio a yong que está allá atras que es el el organizador a paola que suban a escenario por un momentito |a david a rogelio a yong que esta alla atras que es el el organizador a paola que suban a escenario por un momentito 
TEDX_M_018_SPA_0140|les damos un aplauso a todos me recibo yo mi propio aplauso y espero que se vayan con la iniciativa de ser me |les damos un aplauso a todos me recibo yo mi propio aplauso y espero que se vayan con la iniciativa de ser me 
TEDX_M_018_SPA_0141|si te comoprometes a dejar el mundo un poquito mejor que como te lo encontraste te levantas |si te comoprometes a dejar el mundo un poquito mejor que como te lo encontraste te levantas 
TEDX_M_018_SPA_0142|yo soy cuauhtli arau soy estratega empresarial y de vida |yo soy cuauhtli arau soy estratega empresarial y de vida 
TEDX_M_018_SPA_0143|yo se que lo más probable es que ese titulo nunca lo habias escuchado en tu vida y la razón es porque yo lo tuve que inverntar |yo se que lo mas probable es que ese titulo nunca lo habias escuchado en tu vida y la razon es porque yo lo tuve que inverntar 
TEDX_M_018_SPA_0144|pero yo les aseguro que al final de mi pequeña ponencia ustedes lo entenderan perfectamente de que se trata eso de estratega empresarial y de vida |pero yo les aseguro que al final de mi pequena ponencia ustedes lo entenderan perfectamente de que se trata eso de estratega empresarial y de vida 
TEDX_M_018_SPA_0145|tengo el placer de compartir un tema que a mi me fascina que es el tema de cómo |tengo el placer de compartir un tema que a mi me fascina que es el tema de como 
TEDX_M_018_SPA_0146|digamos escapar de la supervivencia para llegar a la supervivencia |digamos escapar de la supervivencia para llegar a la supervivencia 
TEDX_M_018_SPA_0147|y como todo esto implica muchos recursos pero sobre todo una gran decisión |y como todo esto implica muchos recursos pero sobre todo una gran decision 
TEDX_M_018_SPA_0148|pues bueno para poder platicar de este tema lo primero que voy a recordar con ustedes es una película |pues bueno para poder platicar de este tema lo primero que voy a recordar con ustedes es una pelicula 
TEDX_M_018_SPA_0149|esta es una película que todos ustedes han escuchado que nos las enseñaron desde muy pequeñitos |esta es una pelicula que todos ustedes han escuchado que nos las ensenaron desde muy pequenitos 
TEDX_M_018_SPA_0150|y es la película de la vida la película de la vida se inicia con el nacimiento de un bellísimo bebé |y es la pelicula de la vida la pelicula de la vida se inicia con el nacimiento de un bellisimo bebe 
TEDX_M_018_SPA_0151|pues no tiene nada que hacer más que dejar que lo apapachen que lo nutran solicita lo que quiere |pues no tiene nada que hacer mas que dejar que lo apapachen que lo nutran solicita lo que quiere 
TEDX_M_018_SPA_0152|por supuesto tampoco quiere lograr nada específico no cuenta con muchos recursos pero esa es la primera etapa |por supuesto tampoco quiere lograr nada especifico no cuenta con muchos recursos pero esa es la primera etapa 
TEDX_M_018_SPA_0153|obtienen el primer gran recurso del ser humano que es su creatividad entonces ya un niño con todos sus talentos creativos con toda su imaginación |obtienen el primer gran recurso del ser humano que es su creatividad entonces ya un nino con todos sus talentos creativos con toda su imaginacion 
TEDX_M_018_SPA_0154|y sin embargo pues todavía no tiene la capacidad de llevar a cabo aquellas cosas que sueña simplemente tiene un montón de imaginación un monton de sueños un monton de entusiasmo nada más |y sin embargo pues todavia no tiene la capacidad de llevar a cabo aquellas cosas que suena simplemente tiene un monton de imaginacion un monton de suenos un monton de entusiasmo nada mas 
TEDX_M_018_SPA_0155|este niño va a crecer se convertira en un adolecente |este nino va a crecer se convertira en un adolecente 
TEDX_M_018_SPA_0156|se covertira en un joven y en esa transisión va a adquirir un nuevo recurso que es la pasión |se covertira en un joven y en esa transision va a adquirir un nuevo recurso que es la pasion 
TEDX_M_018_SPA_0157|todas esas hormonas je van a entrar en juego van a ponernos |todas esas hormonas je van a entrar en juego van a ponernos 
TEDX_M_018_SPA_0158|fogosos pero también gracias a esa pasión lo que vamos a hacer es que vamos a lograr los primeros objetivos importantes de nuestra vida |fogosos pero tambien gracias a esa pasion lo que vamos a hacer es que vamos a lograr los primeros objetivos importantes de nuestra vida 
TEDX_M_018_SPA_0159|las primeras cosas que realmente valen la pena se logran ahí se junta esta creatividad con está pasión empezamos a soñar pero también empezamos a realizar |las primeras cosas que realmente valen la pena se logran ahi se junta esta creatividad con esta pasion empezamos a sonar pero tambien empezamos a realizar 
TEDX_M_018_SPA_0160|este joven pues tiene que pasar a la siguiente edad porque el tiempo pasa y no te puede olvidar je |este joven pues tiene que pasar a la siguiente edad porque el tiempo pasa y no te puede olvidar je 
TEDX_M_018_SPA_0161|y entonces cuando pasas a la adultez pues desarrollas un nuevo recurso que se llama ser realista |y entonces cuando pasas a la adultez pues desarrollas un nuevo recurso que se llama ser realista 
TEDX_M_018_SPA_0162|empienzas a entender la vida empiezas a entender que las cosas tienen consecuencias y que hay gastos y que hay costos y que hay esfuerzos que hay que hacer |empienzas a entender la vida empiezas a entender que las cosas tienen consecuencias y que hay gastos y que hay costos y que hay esfuerzos que hay que hacer 
TEDX_M_018_SPA_0163|y que quizas hay prioridades por encima de las locuras que tu deseas y entonces este adulto |y que quizas hay prioridades por encima de las locuras que tu deseas y entonces este adulto 
TEDX_M_018_SPA_0164|empieza a hacerse responsable y empieza a decir no bueno pues ya tengo que considerar muchas cosas |empieza a hacerse responsable y empieza a decir no bueno pues ya tengo que considerar muchas cosas 
TEDX_M_018_SPA_0165|y tengo que pensar que todavía me falta mucho por vivir y por supuesto se hace de un trabajo formal |y tengo que pensar que todavia me falta mucho por vivir y por supuesto se hace de un trabajo formal 
TEDX_M_018_SPA_0166|pero que es seguro y que le propicia un sueldo y que le da ciertos beneficios |pero que es seguro y que le propicia un sueldo y que le da ciertos beneficios 
TEDX_M_018_SPA_0167|y entonces empieza a hacer ese trabajo y forma y funda una familia de buenos principios y se llena de buenos hábitos e de buenas costumbres |y entonces empieza a hacer ese trabajo y forma y funda una familia de buenos principios y se llena de buenos habitos e de buenas costumbres 
TEDX_M_018_SPA_0168|porque se da cuenta si se fijan en la grafiquita que la vida va así como parriba pero despues va como pabajo |porque se da cuenta si se fijan en la grafiquita que la vida va asi como parriba pero despues va como pabajo 
TEDX_M_018_SPA_0169|entonces en esta película pues este adulto empieza a considerar que que tendra que ver que sucede después |entonces en esta pelicula pues este adulto empieza a considerar que que tendra que ver que sucede despues 
TEDX_M_018_SPA_0170|y entonces va a ser sobre todo algo muy importante que se llama fondo para el retiro |y entonces va a ser sobre todo algo muy importante que se llama fondo para el retiro 
TEDX_M_018_SPA_0171|y enotnces va a empezar a separa un dinerito pues que va a necesitar poco a poco para resolver esos achaques que van a ir apareciendo poquito a poquito y el afortunadamente |y enotnces va a empezar a separa un dinerito pues que va a necesitar poco a poco para resolver esos achaques que van a ir apareciendo poquito a poquito y el afortunadamente 
TEDX_M_018_SPA_0172|se hizo de ese fondo y pues si efectivamente en algun momento será una persona mayor |se hizo de ese fondo y pues si efectivamente en algun momento sera una persona mayor 
TEDX_M_018_SPA_0173|y siendo una persona mayor pues se va a jubilar y muchas personas una vez que se jubilan se convierten en un ansianito |y siendo una persona mayor pues se va a jubilar y muchas personas una vez que se jubilan se convierten en un ansianito 
TEDX_M_018_SPA_0174|un ansianito melancólico porque muchas cosas que deseo hacer en la vida ya no las hizo |un ansianito melancolico porque muchas cosas que deseo hacer en la vida ya no las hizo 
TEDX_M_018_SPA_0175|por otro lado los achaques ahora si se sumaron es esa edad la que podemos decir que tenemos todo resuelto |por otro lado los achaques ahora si se sumaron es esa edad la que podemos decir que tenemos todo resuelto 
TEDX_M_018_SPA_0176|la papada la lonja ya todo esta resuelto je |la papada la lonja ya todo esta resuelto je 
TEDX_M_018_SPA_0177|y finalmente sucede pues lo que tiene que suceder nos morimos |y finalmente sucede pues lo que tiene que suceder nos morimos 
TEDX_M_018_SPA_0178|nos morimos y con esto concluye la película de la vida donde simplemente lo que hicimos fue |nos morimos y con esto concluye la pelicula de la vida donde simplemente lo que hicimos fue 
TEDX_M_018_SPA_0179|y el unico objetivo de esta película es presisamente la super vivencia |y el unico objetivo de esta pelicula es presisamente la super vivencia 
TEDX_M_018_SPA_0180|a partir de que llegamos a adulto bueno el chiste es no morir no morir hay que tener todo hay que tener seguridad hay que tener cuidado |a partir de que llegamos a adulto bueno el chiste es no morir no morir hay que tener todo hay que tener seguridad hay que tener cuidado 
TEDX_M_018_SPA_0181|lo ironico es que de cualquier manera te vas a morir si le habian dicho verdad |lo ironico es que de cualquier manera te vas a morir si le habian dicho verdad 
TEDX_M_018_SPA_0182|varios me pusieron cara asi que no bueno afuera tenemos un modulo especial de ahí les van a esplicar las |varios me pusieron cara asi que no bueno afuera tenemos un modulo especial de ahi les van a esplicar las 
TEDX_M_018_SPA_0183|les van a explicar con detalles pero el punto es que de cualquier manera te vas a morir y nos vamos a preguntar |les van a explicar con detalles pero el punto es que de cualquier manera te vas a morir y nos vamos a preguntar 
TEDX_M_018_SPA_0184|si eso era todo de eso se trataba se trataba de no morir se trataba de simplemente buscar la seguridad o de que se trataba |si eso era todo de eso se trataba se trataba de no morir se trataba de simplemente buscar la seguridad o de que se trataba 
TEDX_M_018_SPA_0185|esta es la película que nos contaron y sin embargo no es la unica película de la que tu puedes ser protagonista |esta es la pelicula que nos contaron y sin embargo no es la unica pelicula de la que tu puedes ser protagonista 
TEDX_M_018_SPA_0186|aqui quisiera abrir yo una pregunta conoces a alguien así |aqui quisiera abrir yo una pregunta conoces a alguien asi 
TEDX_M_018_SPA_0187|con metas con objetivos con liderazgo conoces una persona mayo que que todos los días se levanta temprano que tiene sueños que sigue dirigiendo las cosas |con metas con objetivos con liderazgo conoces una persona mayo que que todos los dias se levanta temprano que tiene suenos que sigue dirigiendo las cosas 
TEDX_M_018_SPA_0188|pues yo creo que todos conocemos a alguien así el el que yo conozco mejor que a ningun otro pues es a mi abuelo |pues yo creo que todos conocemos a alguien asi el el que yo conozco mejor que a ningun otro pues es a mi abuelo 
TEDX_M_018_SPA_0189|mi abuelo es alfonso arau es el director y productor de la película como agua para chocolate entre muchas otras cosas que el ha hecho en su vida |mi abuelo es alfonso arau es el director y productor de la pelicula como agua para chocolate entre muchas otras cosas que el ha hecho en su vida 
TEDX_M_018_SPA_0190|y hoy en día es un señor de ochenta y tres años |y hoy en dia es un senor de ochenta y tres anos 
TEDX_M_018_SPA_0191|que se prepara porque así lo ha decidido para vivir ciento veinte años lúcidos fuertes sanos |que se prepara porque asi lo ha decidido para vivir ciento veinte anos lucidos fuertes sanos 
TEDX_M_018_SPA_0192|y y no basta con que lo decidió hace cosas no come bien todos los días hace ejercicio |y y no basta con que lo decidio hace cosas no come bien todos los dias hace ejercicio 
TEDX_M_018_SPA_0193|e disfruta de su familia duerme bien toma agua |e disfruta de su familia duerme bien toma agua 
TEDX_M_018_SPA_0194|disfruta mucho de su trabajo de hecho actualmente dirige una empresa que se dirige a vender cines |disfruta mucho de su trabajo de hecho actualmente dirige una empresa que se dirige a vender cines 
TEDX_M_018_SPA_0195|no es así el viejito y pasenme mi semita y no para nada no se imagina ni siquiera así |no es asi el viejito y pasenme mi semita y no para nada no se imagina ni siquiera asi 
TEDX_M_018_SPA_0196|de hecho yo le he aprendido muchas cosas a mi abuelo pero una de ellas es que no hay mejor momento que el que estas viviendo así te lo dice el |de hecho yo le he aprendido muchas cosas a mi abuelo pero una de ellas es que no hay mejor momento que el que estas viviendo asi te lo dice el 
TEDX_M_018_SPA_0197|y la otra que trasender es una decisión es decir la inhercia biológica |y la otra que trasender es una decision es decir la inhercia biologica 
TEDX_M_018_SPA_0198|pues simplemente sigue su su camino y nos lleva esa película que ya vimos hace rato de niño simplemente se pasa a joven |pues simplemente sigue su su camino y nos lleva esa pelicula que ya vimos hace rato de nino simplemente se pasa a joven 
TEDX_M_018_SPA_0199|de joven a adulto de adulto a viejito no hay que hacer nada lo lo unico que tienes |de joven a adulto de adulto a viejito no hay que hacer nada lo lo unico que tienes 
TEDX_M_018_SPA_0200|que hacer para llegar a viejito es no morirte es decir cualquier idiota puede llegar a viejito je |que hacer para llegar a viejito es no morirte es decir cualquier idiota puede llegar a viejito je 
TEDX_M_018_SPA_0201|se necesita tomar una decisión y esa es la alternativa esa es la otra opción digamos que |se necesita tomar una decision y esa es la alternativa esa es la otra opcion digamos que 
TEDX_M_018_SPA_0202|mi abuelo decide yo quiero tener una super vivencia |mi abuelo decide yo quiero tener una super vivencia 
TEDX_M_018_SPA_0203|yo quiero convertirme en la mejor versión de mi mismo yo quiero dejar el mundo un poco mejor que como me lo encontre y así es como sucede |yo quiero convertirme en la mejor version de mi mismo yo quiero dejar el mundo un poco mejor que como me lo encontre y asi es como sucede 
TEDX_M_018_SPA_0204|tenemos la pelicula normal infancia adolecencia adultez vejez o tenemos la alternativa trasendencia |tenemos la pelicula normal infancia adolecencia adultez vejez o tenemos la alternativa trasendencia 
TEDX_M_018_SPA_0205|toda la creatividad que nos otorga la infancia se suma no se pierde a la pasión que tenemos en la adolecencia |toda la creatividad que nos otorga la infancia se suma no se pierde a la pasion que tenemos en la adolecencia 
TEDX_M_018_SPA_0206|y esta pasión se suma no se pierde se suma a ese realismo que tiene un adulto y casi casi en esta otra película |y esta pasion se suma no se pierde se suma a ese realismo que tiene un adulto y casi casi en esta otra pelicula 
TEDX_M_018_SPA_0207|es como al reves como que a partir de aqui empiezas a agarrar la onda ahora si la vida tiene sentido |es como al reves como que a partir de aqui empiezas a agarrar la onda ahora si la vida tiene sentido 
TEDX_M_018_SPA_0208|porque tengo creatividad tengo pasión pero ademas tengo la capacidad de convertir algo a una realidad |porque tengo creatividad tengo pasion pero ademas tengo la capacidad de convertir algo a una realidad 
TEDX_M_018_SPA_0209|un crecimiento esa es exactamente la manera en que escapamos de la mera super vivencia y nos pasamos a la super vivencia |un crecimiento esa es exactamente la manera en que escapamos de la mera super vivencia y nos pasamos a la super vivencia 
TEDX_M_018_SPA_0210|yo les decia que yo tengo un título muy extraño estratega empresarial y de vida y que les voy a explicar mas o menos porque me llamó así es que |yo les decia que yo tengo un titulo muy extrano estratega empresarial y de vida y que les voy a explicar mas o menos porque me llamo asi es que 
TEDX_M_018_SPA_0211|m ese es el término que yo utilizo para poder explicar mi trabajo mi trabajo consiste en |m ese es el termino que yo utilizo para poder explicar mi trabajo mi trabajo consiste en 
TEDX_M_018_SPA_0212|trata a individuos pero también trabajo para empresas y en las empresas les ayudo también a resolver problemas |trata a individuos pero tambien trabajo para empresas y en las empresas les ayudo tambien a resolver problemas 
TEDX_M_018_SPA_0213|cómo es que yo puedo hacer esto pues porque resulta que las empresas y las personas se parecen un montón las empresas |como es que yo puedo hacer esto pues porque resulta que las empresas y las personas se parecen un monton las empresas 
TEDX_M_018_SPA_0214|también tienen étapas de madurez también este mismo principio aplica una empresa nace |tambien tienen etapas de madurez tambien este mismo principio aplica una empresa nace 
TEDX_M_018_SPA_0215|cuando nace vamos a decir que es la etapa infantil de la empresa la verdad es que es una etapa muy breve es ese momento en el que una idea se vuelve tangible |cuando nace vamos a decir que es la etapa infantil de la empresa la verdad es que es una etapa muy breve es ese momento en el que una idea se vuelve tangible 
TEDX_M_018_SPA_0216|la aterrizamos cuando una persona ya tiene el acta constitutiva estrena oficina hace su primera llamada esa es la étapa infantil de la empresa ya empezó la empresa |la aterrizamos cuando una persona ya tiene el acta constitutiva estrena oficina hace su primera llamada esa es la etapa infantil de la empresa ya empezo la empresa 
TEDX_M_018_SPA_0217|y de hecho muy rápidamente se salta a la adolecencia empresarial |y de hecho muy rapidamente se salta a la adolecencia empresarial 
TEDX_M_018_SPA_0218|que es la adolecencia empresarial un un tema como muy interesante es ese momento |que es la adolecencia empresarial un un tema como muy interesante es ese momento 
TEDX_M_018_SPA_0219|en el que personas apasionadas inyectan su creatividad inyectan sus recursos inyectan su talento a un solo proyecto |en el que personas apasionadas inyectan su creatividad inyectan sus recursos inyectan su talento a un solo proyecto 
TEDX_M_018_SPA_0220|y entons nos movemos esa es presisamente la etapa adolecente per también |y entons nos movemos esa es presisamente la etapa adolecente per tambien 
TEDX_M_018_SPA_0221|si nos quedaramos en la adolecencia empresarial pues no podemos mantenernos aqui vamos a ver los primeros resultos importantes pero tenemos que aspirar a la larga y para pensar |si nos quedaramos en la adolecencia empresarial pues no podemos mantenernos aqui vamos a ver los primeros resultos importantes pero tenemos que aspirar a la larga y para pensar 
TEDX_M_018_SPA_0222|a largo plazo necesitamos pasar a la adultez empresarial una empresa adulta es un a empresa |a largo plazo necesitamos pasar a la adultez empresarial una empresa adulta es un a empresa 
TEDX_M_018_SPA_0223|hay normas hay reglas hay procedimietos y es muy importante que esto se de pasa poder sobrevivir |hay normas hay reglas hay procedimietos y es muy importante que esto se de pasa poder sobrevivir 
TEDX_M_018_SPA_0224|evidentemente esto va a ser resistido por las personas que siguen en la etapa adolecente igualito que los adolecentes se resisten a las normas de adulto |evidentemente esto va a ser resistido por las personas que siguen en la etapa adolecente igualito que los adolecentes se resisten a las normas de adulto 
TEDX_M_018_SPA_0225|pues igualito aqui vamos a tener algunas crisis ahora vamos a pensar que la empresa logra eso se vuleve una empresa adulta |pues igualito aqui vamos a tener algunas crisis ahora vamos a pensar que la empresa logra eso se vuleve una empresa adulta 
TEDX_M_018_SPA_0226|pues también las empresas si no toman la decisión se mueren |pues tambien las empresas si no toman la decision se mueren 
TEDX_M_018_SPA_0227|cuando nos llenamos de reglamentos de estructuras de procesos cuando todo se tiene que hacer a b c entonces la gente apasionada empieza a aburrirse |cuando nos llenamos de reglamentos de estructuras de procesos cuando todo se tiene que hacer a b c entonces la gente apasionada empieza a aburrirse 
TEDX_M_018_SPA_0228|la gente creativa empieza a sentirse fuera de lugar esto es como un reloj no tiene sentido y poco a poco se va vaciando la empresa de la gente mas talentosa |la gente creativa empieza a sentirse fuera de lugar esto es como un reloj no tiene sentido y poco a poco se va vaciando la empresa de la gente mas talentosa 
TEDX_M_018_SPA_0229|y entons nos encontramos con que claro las empresas por más grandes que hayan sido también pueden morir si no hacen la transición cual es la transición |y entons nos encontramos con que claro las empresas por mas grandes que hayan sido tambien pueden morir si no hacen la transicion cual es la transicion 
TEDX_M_018_SPA_0230|la trasendencia empresarial también las empresas pueden madurar tambien pero empieza por una desisión |la trasendencia empresarial tambien las empresas pueden madurar tambien pero empieza por una desision 
TEDX_M_018_SPA_0231|como ya estamos resolviendo lo necesario es decir todo nuestros objetivos financieros se estan cumpliendo porque eso es necesaario |como ya estamos resolviendo lo necesario es decir todo nuestros objetivos financieros se estan cumpliendo porque eso es necesaario 
TEDX_M_018_SPA_0232|entons nos podemos dar el lujo de pensar en otras cosas cómo vamos a afectarle al mundo |entons nos podemos dar el lujo de pensar en otras cosas como vamos a afectarle al mundo 
TEDX_M_018_SPA_0233|qué va a pasar con las personas que integran esta empresa cómo vamos a hacernos responsables de la ecología de sus familias de la sociedad |que va a pasar con las personas que integran esta empresa como vamos a hacernos responsables de la ecologia de sus familias de la sociedad 
TEDX_M_018_SPA_0234|cambia su visión su misión con una serie de objetivos que podriamos decir son mas humanistas o mas espirituales si lo quieres decir así |cambia su vision su mision con una serie de objetivos que podriamos decir son mas humanistas o mas espirituales si lo quieres decir asi 
TEDX_M_018_SPA_0235|y esas son las empresas trasendentes y hay muchísismos ejemplos pero todo empieza por aspirar a llegar allá |y esas son las empresas trasendentes y hay muchisismos ejemplos pero todo empieza por aspirar a llegar alla 
TEDX_M_018_SPA_0236|invitarlos a asimilar este concepto que yo les vengo a traer a travez de una dinámica tons los voy a invitar a todos a que se pongan de pie por favor nos ponemos de pie |invitarlos a asimilar este concepto que yo les vengo a traer a travez de una dinamica tons los voy a invitar a todos a que se pongan de pie por favor nos ponemos de pie 
TEDX_M_018_SPA_0237|que hay una parte la parte final donde requiero que hagas un acto a mucha conciencia básicamente es una decisión que vas a tomar |que hay una parte la parte final donde requiero que hagas un acto a mucha conciencia basicamente es una decision que vas a tomar 
TEDX_M_018_SPA_0238|si en ti hay creatividad si en ti aún habita un niño te voy a pedir que lleves tus manos al corazón |si en ti hay creatividad si en ti aun habita un nino te voy a pedir que lleves tus manos al corazon 
TEDX_M_018_SPA_0239|y que evoques esa parte infantil de ti sientela que tu cara sea congruente con ese sentimiento |y que evoques esa parte infantil de ti sientela que tu cara sea congruente con ese sentimiento 
TEDX_M_018_SPA_0240|siente tu creatividad y ahora te voy a pedir si en ti hay pasión |siente tu creatividad y ahora te voy a pedir si en ti hay pasion 
TEDX_M_018_SPA_0241|si en ti habita un adolecente lleva tus manos a donde creas que esta la pasión |si en ti habita un adolecente lleva tus manos a donde creas que esta la pasion 
TEDX_M_018_SPA_0242|je ustedes deciden siente a tu adolecente siente esa fuerza |je ustedes deciden siente a tu adolecente siente esa fuerza 
TEDX_M_018_SPA_0243|si en ti hay realismo hay responsabilidad hay un adulto te voy a pedir que lleves tus manos a la cabeza |si en ti hay realismo hay responsabilidad hay un adulto te voy a pedir que lleves tus manos a la cabeza 
TEDX_M_018_SPA_0244|siente como tu mente te permite trabajar y llevar a cabo lo que te propones |siente como tu mente te permite trabajar y llevar a cabo lo que te propones 
TEDX_M_018_SPA_0245|el siguiente movimiento decides si lo haces o no si te comprometes |el siguiente movimiento decides si lo haces o no si te comprometes 
TEDX_M_018_SPA_0246|a ser el protagonista de una película de trasendencia si te comprometes a convertirte en la mejor versión de ti mismo |a ser el protagonista de una pelicula de trasendencia si te comprometes a convertirte en la mejor version de ti mismo 
TEDX_M_055_SPA_0001|que tal buenas e empiezo cuando me explicaron de que se trataba la conferencia |que tal buenas e empiezo cuando me explicaron de que se trataba la conferencia 
TEDX_M_055_SPA_0002|el titulo rompiendo burbijas rompiendo burbujas me enamore y dij yo quiero ir y quiero participar |el titulo rompiendo burbijas rompiendo burbujas me enamore y dij yo quiero ir y quiero participar 
TEDX_M_055_SPA_0003|ya luego me explicaron que se trataba de romper burbujas para hacer equipo y que todos hicieramos una burbuja grande y dije a chingaos no es lo que yo tenia pensado |ya luego me explicaron que se trataba de romper burbujas para hacer equipo y que todos hicieramos una burbuja grande y dije a chingaos no es lo que yo tenia pensado 
TEDX_M_055_SPA_0004|pero aún así dije quiero participar porque para mi romper burbujas ha sido importantisimo en la vida me parece que es |pero aun asi dije quiero participar porque para mi romper burbujas ha sido importantisimo en la vida me parece que es 
TEDX_M_055_SPA_0005|escencial es mi deporte favorito me encanta romper bor burbujas desde que soy niño |escencial es mi deporte favorito me encanta romper bor burbujas desde que soy nino 
TEDX_M_055_SPA_0006|del pensamiento mágico primitivo del pensamiento optimista falso burbujas muy bonitas |del pensamiento magico primitivo del pensamiento optimista falso burbujas muy bonitas 
TEDX_M_055_SPA_0007|que se ven muy bien que se sienten muy bien muy lindas pero que lejos de hacernos bien nos hacen nos hacen mucho daño |que se ven muy bien que se sienten muy bien muy lindas pero que lejos de hacernos bien nos hacen nos hacen mucho dano 
TEDX_M_055_SPA_0008|y hace mas o menos dos años y medio hice una entrevista para rene franco en su programa de televisión |y hace mas o menos dos anos y medio hice una entrevista para rene franco en su programa de television 
TEDX_M_055_SPA_0009|y esa entrevista curiosamente se hizo viral hace a penas unos cuantos meses en esa entrevista yo hablaba precisamente de eso |y esa entrevista curiosamente se hizo viral hace a penas unos cuantos meses en esa entrevista yo hablaba precisamente de eso 
TEDX_M_055_SPA_0010|de las burbujas de la ilusión falsa de las burbujas del optimismo falso |de las burbujas de la ilusion falsa de las burbujas del optimismo falso 
TEDX_M_055_SPA_0011|e burbujas que yo he denominado el e pe eme pe que es el exceso de pensamiento mágico pendejo |e burbujas que yo he denominado el e pe eme pe que es el exceso de pensamiento magico pendejo 
TEDX_M_055_SPA_0012|tenemos un exceso de pensamiento magico que no nos sirve que nos estorba y que no nos ayuda por ejemplo en esa entrevista hablaba entre la diferencia de pasíon |tenemos un exceso de pensamiento magico que no nos sirve que nos estorba y que no nos ayuda por ejemplo en esa entrevista hablaba entre la diferencia de pasion 
TEDX_M_055_SPA_0013|pero yo lo amo pero es que no puedes pero es que yo lo amo pero no tienes la caja toraxica la cuerda vocal no tienes oido |pero yo lo amo pero es que no puedes pero es que yo lo amo pero no tienes la caja toraxica la cuerda vocal no tienes oido 
TEDX_M_055_SPA_0014|y la mayoria de la gente cuando esa entrevista se hizo viral me escribia como es cierto hay cosas que no puedes lograr que son difíciles y que no se puede y que no siempre lo puedes |y la mayoria de la gente cuando esa entrevista se hizo viral me escribia como es cierto hay cosas que no puedes lograr que son dificiles y que no se puede y que no siempre lo puedes 
TEDX_M_055_SPA_0015|por qué les cortas las alas a las personas deja que cumplan sus sueños no importa que canten mal a lo mejor es un mal cantante pero no importa |por que les cortas las alas a las personas deja que cumplan sus suenos no importa que canten mal a lo mejor es un mal cantante pero no importa 
TEDX_M_055_SPA_0016|habia un tipo en facebook que me escribia constantemente dejalo que cante aunque sea malo no te metas con su vida no le cortes sus alas |habia un tipo en facebook que me escribia constantemente dejalo que cante aunque sea malo no te metas con su vida no le cortes sus alas 
TEDX_M_055_SPA_0017|y me tuvo hasta la madre un día y etons lo estoquie por face leí su muro y me dí cuenta que en su muro |y me tuvo hasta la madre un dia y etons lo estoquie por face lei su muro y me di cuenta que en su muro 
TEDX_M_055_SPA_0018|si tiene que seas un mal político o un mal cantante o un mal actor o un mal lo que sea |si tiene que seas un mal politico o un mal cantante o un mal actor o un mal lo que sea 
TEDX_M_055_SPA_0019|por eso cualquiera puede ser abogado cualquiera puede ser doctor compras el diploma no importa como le hagas tu lllegas tu sueño a lo mejor se te mueren unos pacientes pero y qué tiene |por eso cualquiera puede ser abogado cualquiera puede ser doctor compras el diploma no importa como le hagas tu lllegas tu sueno a lo mejor se te mueren unos pacientes pero y que tiene 
TEDX_M_055_SPA_0020|no se puede tienes que ser bueno para lo que haces y a veces aceptar que no siempre puedes hacerlo todo que a la mejor hay alguien mejor que tú |no se puede tienes que ser bueno para lo que haces y a veces aceptar que no siempre puedes hacerlo todo que a la mejor hay alguien mejor que tu 
TEDX_M_055_SPA_0021|y no pasa nada no pasa nada si no llegas a ser el mejor en lo que querias ser también puedes ser feliz no tienes |y no pasa nada no pasa nada si no llegas a ser el mejor en lo que querias ser tambien puedes ser feliz no tienes 
TEDX_M_055_SPA_0022|por que llegar forzozamente a lo no llegas pero encuentras otros caminos lo que quiero decir |por que llegar forzozamente a lo no llegas pero encuentras otros caminos lo que quiero decir 
TEDX_M_055_SPA_0023|es que tienes que luchar claro que puedes luchar puedes luchar por alcanzar tus sueños y por ser cantante y puedes luchar por muchas cosas puedes luchar lo que quieras |es que tienes que luchar claro que puedes luchar puedes luchar por alcanzar tus suenos y por ser cantante y puedes luchar por muchas cosas puedes luchar lo que quieras 
TEDX_M_055_SPA_0024|literalmente se mata y se suicida porque no entra en la unam cuando hay muchísimas otras posibilidades que tienes muchas otras posibilidades en la vida no solo de otras universidades en la vida |literalmente se mata y se suicida porque no entra en la unam cuando hay muchisimas otras posibilidades que tienes muchas otras posibilidades en la vida no solo de otras universidades en la vida 
TEDX_M_055_SPA_0025|a lo mejor no entrar a la unam te lleva a otros caminos diferentes por los que vas a encontrar una felicidad más grande |a lo mejor no entrar a la unam te lleva a otros caminos diferentes por los que vas a encontrar una felicidad mas grande 
TEDX_M_055_SPA_0026|la gente se confunde mucho y dice pero su sueño eño pues si pero no pur no pur no pudo que lo vuelva |la gente se confunde mucho y dice pero su sueno eno pues si pero no pur no pur no pudo que lo vuelva 
TEDX_M_055_SPA_0027|en la crísis más importante de mi vida que me quedo sin trabajo que me descubro que no puedo encontrar trabajo como actor y que digo a lo mejor no voy a poder ser actor |en la crisis mas importante de mi vida que me quedo sin trabajo que me descubro que no puedo encontrar trabajo como actor y que digo a lo mejor no voy a poder ser actor 
