mar02070|Digan lo que quieran, esos hombres no vienen como amigos.|Digan lo que quieran, esos hombres no vienen como amigos.
mar02071|El ejército español está trinando:|El ejercito espanol esta trinando:
mar02072|sobre todo, hay que oír a los oficiales que vienen del Norte y han visto a los franceses en las plazas fuertes… le digo a Vd. que echan chispas.|sobre todo, hay que oir a los oficiales que vienen del Norte y han visto a los franceses en las plazas fuertes... le digo a Vd. que echan chispas.
mar02073|El gobierno del rey Carlos IV está que no le llega la camisa al cuerpo, y todos conocen la barbaridad que han hecho dejando entrar a los franceses;|El gobierno del rey Carlos IV esta que no le llega la camisa al cuerpo, y todos conocen la barbaridad que han hecho dejando entrar a los franceses;
mar02074|pero ya no tiene remedio… ¿sabe Vd. lo que se dice por Madrid?|pero ya no tiene remedio... ?sabe Vd. lo que se dice por Madrid?
mar02075|—¿Qué, hijo mío? Sin duda alguna de esas vulgarísimas aberraciones propias de entendimientos romos.|--?Que, hijo mio? Sin duda alguna de esas vulgarisimas aberraciones propias de entendimientos romos.
mar02076|Ya lo he dicho:|Ya lo he dicho:
mar02077|nosotros no entendemos de negocios de Estado;|nosotros no entendemos de negocios de Estado;
mar02078|¿a qué viene el comentar las combinaciones y planes de esos hombres eminentes, que se desviven por hacernos felices?|?a que viene el comentar las combinaciones y planes de esos hombres eminentes, que se desviven por hacernos felices?
mar02079|—Pues allá dicen que la familia real de España, viéndose cogida en la red por Bonaparte, ha determinado marcharse a América, y que no tardará en salir de Aranjuez para Cádiz.|--Pues alla dicen que la familia real de Espana, viendose cogida en la red por Bonaparte, ha determinado marcharse a America, y que no tardara en salir de Aranjuez para Cadiz.
mar02080|Por supuesto, los partidarios del príncipe Fernando se alegran, y creen que esto les viene de perillas para que el otro suba al trono.|Por supuesto, los partidarios del principe Fernando se alegran, y creen que esto les viene de perillas para que el otro suba al trono.
mar02081|—¡Necios, mentecatos! —exclamó el tío de Inés, incomodándose de nuevo—.|--!Necios, mentecatos! --exclamo el tio de Ines, incomodandose de nuevo--.
mar02082|¡Pensar que había de consentir tal cosa el señor príncipe de la Paz, mi paisano, amigo y aun creo que pariente!… Pero no nos incomodemos fuera de tiempo, Gabriel, y por cosas que no hemos de resolver nosotros.|!Pensar que habia de consentir tal cosa el senor principe de la Paz, mi paisano, amigo y aun creo que pariente!... Pero no nos incomodemos fuera de tiempo, Gabriel, y por cosas que no hemos de resolver nosotros.
mar02083|Vamos a comer, que ya es hora, y el cuerpo lo pide.|Vamos a comer, que ya es hora, y el cuerpo lo pide.
mar02084|Inés, que se había retirado un momento antes, volvió a decirnos que la comida estaba pronta.|Ines, que se habia retirado un momento antes, volvio a decirnos que la comida estaba pronta.
mar02085|Durante ella, fue cuando el respetable cura nos comunicó el contenido de la misteriosa carta que había llegado a la casa por la mañana.|Durante ella, fue cuando el respetable cura nos comunico el contenido de la misteriosa carta que habia llegado a la casa por la manana.
mar02086|—Hijos míos —dijo cuando los tres habíamos tomado asiento—:|--Hijos mios --dijo cuando los tres habiamos tomado asiento--:
mar02087|Voy a participaros un suceso feliz, y tú, Inesilla, regocíjate.|Voy a participaros un suceso feliz, y tu, Inesilla, regocijate.
mar02088|La fortuna se te entra por las puertas, y ahora vas a ver cómo Dios no abandona nunca a los desvalidos y menesterosos.|La fortuna se te entra por las puertas, y ahora vas a ver como Dios no abandona nunca a los desvalidos y menesterosos.
mar02089|Ya sabes, que tu buena madre, que santa gloria haya, tenía un primo llamado D. Mauro Requejo, comerciante en telas, cuya lonja, si no me engaño, cae hacia la calle de Postas, esquina a la de la Sal.|Ya sabes, que tu buena madre, que santa gloria haya, tenia un primo llamado D. Mauro Requejo, comerciante en telas, cuya lonja, si no me engano, cae hacia la calle de Postas, esquina a la de la Sal.
mar02090|—D. Mauro Requejo… —dije yo recordando—, justamente:|--D. Mauro Requejo... --dije yo recordando--, justamente:
mar02091|doña Juana le nombró delante de mí varias veces, y ahora caigo, en que ese comerciante pone en el Diario unos anuncios que me dan bastante que hacer.|dona Juana le nombro delante de mi varias veces, y ahora caigo, en que ese comerciante pone en el Diario unos anuncios que me dan bastante que hacer.
mar02092|—Le recuerdo —dijo Inés—.|--Le recuerdo --dijo Ines--.
mar02093|Él y su hermana eran los únicos parientes que tenía mi madre en Madrid.|El y su hermana eran los unicos parientes que tenia mi madre en Madrid.
mar02094|Por cierto que siempre se negó a favorecernos, aunque lo necesitábamos bastante:|Por cierto que siempre se nego a favorecernos, aunque lo necesitabamos bastante:
mar02095|dos veces le vi en casa.|dos veces le vi en casa.
mar02096|¿Creería su merced que fue a consolarnos, a socorrernos? No:|?Creeria su merced que fue a consolarnos, a socorrernos? No:
mar02097|fue a que mi madre le hiciera algunas piezas de ropa, y después de regatear el precio, no pagó más que la mitad de lo tratado, y decía:|fue a que mi madre le hiciera algunas piezas de ropa, y despues de regatear el precio, no pago mas que la mitad de lo tratado, y decia:
mar02098|«De algo ha de servir el parentesco».|<<De algo ha de servir el parentesco>>.
mar02099|Él y su hermana no hablaban más que de su honradez o de lo mucho que habían adelantado en el comercio y nos echaban en cara nuestra pobreza, prohibiéndonos que fuéramos a su casa, mientras no nos encontráramos en posición más desahogada.|El y su hermana no hablaban mas que de su honradez o de lo mucho que habian adelantado en el comercio y nos echaban en cara nuestra pobreza, prohibiendonos que fueramos a su casa, mientras no nos encontraramos en posicion mas desahogada.
mar02100|—Pues digo —afirmé con enfado— que ese don Mauro y su señora hermana son dos grandísimos pillos.|--Pues digo --afirme con enfado-- que ese don Mauro y su senora hermana son dos grandisimos pillos.
mar02101|—Poco a poco —continuó el cura—.|--Poco a poco --continuo el cura--.
mar02102|Déjenme acabar.|Dejenme acabar.
mar02103|El primo de tu madre habrá faltado;|El primo de tu madre habra faltado;
mar02104|pero lo que es ahora, sin duda Dios le ha tocado en el corazón, y se dispone a enmendar sus yerros, favoreciéndote como buen pariente y hombre caritativo.|pero lo que es ahora, sin duda Dios le ha tocado en el corazon, y se dispone a enmendar sus yerros, favoreciendote como buen pariente y hombre caritativo.
mar02105|Ya sabes que es bastante rico, gracias a su laboriosidad y mucha economía.|Ya sabes que es bastante rico, gracias a su laboriosidad y mucha economia.
mar02106|Pues bien: en la carta que he recibido esta mañana me dice que quiere recogerte y ampararte en su casa, donde estarás como una reina;|Pues bien: en la carta que he recibido esta manana me dice que quiere recogerte y ampararte en su casa, donde estaras como una reina;
mar02107|donde no te faltará nada, ni aun aquello de que gustan tanto las damiselas del día, tal como joyas, trajes bonitos, perfumes primorosos, guantes y otras fruslerías.|donde no te faltara nada, ni aun aquello de que gustan tanto las damiselas del dia, tal como joyas, trajes bonitos, perfumes primorosos, guantes y otras fruslerias.
mar02108|En fin, Dios se ha acordado de ti, sobrinita.|En fin, Dios se ha acordado de ti, sobrinita.
mar02109|¡Ah!, ¡si vieras qué interés tan grande demuestra por ti en sus cartas;|!Ah!, !si vieras que interes tan grande demuestra por ti en sus cartas;
mar02110|qué alabanzas tan calurosas hace de tus méritos;|que alabanzas tan calurosas hace de tus meritos;
mar02111|si vieras cómo te pone por esas nubes, cómo lamenta tu orfandad, y cómo se enternece considerando que eres de su misma sangre, y que a pesar de esta natural preeminencia careces de lo que a él le sobra! Te repito que trabajando mucho y ahorrando más, el Sr. Requejo ha llegado a ser muy rico.|si vieras como te pone por esas nubes, como lamenta tu orfandad, y como se enternece considerando que eres de su misma sangre, y que a pesar de esta natural preeminencia careces de lo que a el le sobra! Te repito que trabajando mucho y ahorrando mas, el Sr. Requejo ha llegado a ser muy rico.
mar02112|¡Qué porvenir te espera, Inesilla! El párrafo más conmovedor de la carta de tus tíos —añadió sacando la epístola— es este:|!Que porvenir te espera, Inesilla! El parrafo mas conmovedor de la carta de tus tios --anadio sacando la epistola-- es este:
mar02113|¿a quién hemos de dejar lo que tenemos, sino a nuestra querida sobrinita?|?a quien hemos de dejar lo que tenemos, sino a nuestra querida sobrinita?
mar02114|Inés, confundida ante tan inesperado cambio en los sentimientos y en la conducta de sus antes cruelísimos parientes, no sabía qué pensar.|Ines, confundida ante tan inesperado cambio en los sentimientos y en la conducta de sus antes cruelisimos parientes, no sabia que pensar.
mar02115|Me miró, buscando sin duda en mis ojos algo que la diera luz sobre tan inexplicable mudanza;|Me miro, buscando sin duda en mis ojos algo que la diera luz sobre tan inexplicable mudanza;
mar02116|mas yo, que algo creía comprender, me guardé muy bien de dejarlo traslucir ni con palabras ni con gestos.|mas yo, que algo creia comprender, me guarde muy bien de dejarlo traslucir ni con palabras ni con gestos.
mar02117|—Estoy asombrada —dijo la muchacha—;|--Estoy asombrada --dijo la muchacha--;
mar02118|y por fuerza para que mis tíos me quieran tanto ha de haber algún motivo que no comprendemos.|y por fuerza para que mis tios me quieran tanto ha de haber algun motivo que no comprendemos.
mar02119|—No hay más sino que Dios les ha abierto los ojos —dijo D. Celestino, firme en su ingenuo optimismo—.|--No hay mas sino que Dios les ha abierto los ojos --dijo D. Celestino, firme en su ingenuo optimismo--.
mar02120|¿Por qué hemos de pensar mal de todas las cosas? D. Mauro es un hombre honrado;|?Por que hemos de pensar mal de todas las cosas? D. Mauro es un hombre honrado;
mar02121|podrá tener sus defectillos; pero ¿qué valen esos ligeros celajes del alma, cuando está iluminada por los resplandores de la caridad?|podra tener sus defectillos; pero ?que valen esos ligeros celajes del alma, cuando esta iluminada por los resplandores de la caridad?
mar02122|Inés mirándome parecía decirme:|Ines mirandome parecia decirme:
mar02123|—¿Y tú qué piensas?|--?Y tu que piensas?
mar02124|Algunos meses antes de aquel suceso, yo hubiera acogido las proposiciones de D. Mauro Requejo con el imprevisor optimismo, con el necio entusiasmo que afluían de mi alma juvenil ante los acontecimientos nuevos e inesperados;|Algunos meses antes de aquel suceso, yo hubiera acogido las proposiciones de D. Mauro Requejo con el imprevisor optimismo, con el necio entusiasmo que afluian de mi alma juvenil ante los acontecimientos nuevos e inesperados;
mar02125|pero las contrariedades me habían dado alguna experiencia;|pero las contrariedades me habian dado alguna experiencia;
mar02126|conocía ya los rudimentos de la ciencia del corazón, y el mío principiaba a reunir ese tesoro de desconfianzas, merced a las cuales medimos los pasos peligrosos de la vida.|conocia ya los rudimentos de la ciencia del corazon, y el mio principiaba a reunir ese tesoro de desconfianzas, merced a las cuales medimos los pasos peligrosos de la vida.
mar02127|Así es que respondí sencillamente:|Asi es que respondi sencillamente:
mar02128|—Puesto que ese tu reverendo tío era antes un bribón, no sé por qué hemos de creerle santo ahora.|--Puesto que ese tu reverendo tio era antes un bribon, no se por que hemos de creerle santo ahora.
mar02129|—Tú eres un chicuelo sin experiencia —me dijo D. Celestino algo enojado—, y yo no debiera consultar esto contigo.|--Tu eres un chicuelo sin experiencia --me dijo D. Celestino algo enojado--, y yo no debiera consultar esto contigo.
mar02130|¡Si sabré yo distinguir lo verdadero de lo falso! Y sobre todo, Inés, si él quiere favorecerte,poniéndote en pie de gente grande, si él quiere gastarse sus ahorros con su querida sobrina, ¿por qué no lo has de aceptar? Mucho más podría decirte;|!Si sabre yo distinguir lo verdadero de lo falso! Y sobre todo, Ines, si el quiere favorecerte,poniendote en pie de gente grande, si el quiere gastarse sus ahorros con su querida sobrina, ?por que no lo has de aceptar? Mucho mas podria decirte;
mar02131|pero él mismo en persona te explicará mejor el gran cariño que te tiene.|pero el mismo en persona te explicara mejor el gran carino que te tiene.
mar02132|—¿Pues qué —preguntó Inés turbada—, vendrá a Aranjuez?|--?Pues que --pregunto Ines turbada--, vendra a Aranjuez?
mar02133|—Sí, chiquilla —repuso el clérigo—.|--Si, chiquilla --repuso el clerigo--.
mar02134|Yo te reservaba esta noticia para lo último.|Yo te reservaba esta noticia para lo ultimo.
mar02135|Hoy mismo tendrás el gusto de ver aquí a tu amado tío y protector.|Hoy mismo tendras el gusto de ver aqui a tu amado tio y protector.
mar02136|¡Ah, Inés! Mucho sentiré separarme de ti;|!Ah, Ines! Mucho sentire separarme de ti;
mar02137|pero servirame de consuelo la idea de que estás contenta, de que disfrutas mil comodidades que yo no te puedo dar.|pero servirame de consuelo la idea de que estas contenta, de que disfrutas mil comodidades que yo no te puedo dar.
mar02138|Y cuando este viejo incapaz eche un paseíto a Madrid para visitarte;|Y cuando este viejo incapaz eche un paseito a Madrid para visitarte;
mar02139|espero que le recibirás con alegría y sin orgullo:|espero que le recibiras con alegria y sin orgullo:
mar02140|espero que no te ofuscará la ruin vanidad al considerarte en posición superior a la mía, porque tío por tío, hermano soy de tu difunto padre, mientras que el otro…|espero que no te ofuscara la ruin vanidad al considerarte en posicion superior a la mia, porque tio por tio, hermano soy de tu difunto padre, mientras que el otro...
mar02141|D. Celestino estaba conmovido, y yo también, aunque por distinta causa.|D. Celestino estaba conmovido, y yo tambien, aunque por distinta causa.
mar02142|—Sí —continuó el cura—.|--Si --continuo el cura--.
mar02143|Hoy tendremos aquí a ese eminente tendero de la calle de la Sal.|Hoy tendremos aqui a ese eminente tendero de la calle de la Sal.
mar02144|Me dice que habiendo comprado unas tierras en Aranjuez, junto a la laguna de Ontígola, viene hoy aquí con el doble objeto de conocer su finca y de verte.|Me dice que habiendo comprado unas tierras en Aranjuez, junto a la laguna de Ontigola, viene hoy aqui con el doble objeto de conocer su finca y de verte.
mar02145|Él espera que irás a Madrid en su compañía y en la de su hermana doña Restituta, a quien también tendremos el gusto de ver esta tarde, pues si han salido, como dice la carta, hoy de madrugada, por poco que avancen, ya deben estar pasando el puente largo.|El espera que iras a Madrid en su compania y en la de su hermana dona Restituta, a quien tambien tendremos el gusto de ver esta tarde, pues si han salido, como dice la carta, hoy de madrugada, por poco que avancen, ya deben estar pasando el puente largo.
mar02146|Después de oír esto, todos callamos.|Despues de oir esto, todos callamos.
mar02147|Revolviendo en mi cabeza extraños y no muy alegres pensamientos, dije a Inés:|Revolviendo en mi cabeza extranos y no muy alegres pensamientos, dije a Ines:
mar02148|—Pero ese hombre, ¿es casado?|--Pero ese hombre, ?es casado?
mar02149|Ella leyó en mi interior con su intuición incomparable, y me respondió con viveza:|Ella leyo en mi interior con su intuicion incomparable, y me respondio con viveza:
mar02150|—Es viudo.|--Es viudo.
mar02151|Después volvimos a callar, y sólo D. Celestino, tarareando una antífona, interrumpía nuestro grave silencio.|Despues volvimos a callar, y solo D. Celestino, tarareando una antifona, interrumpia nuestro grave silencio.
mar02152|Más de un cuarto de hora trascurrió de esta manera, cuando sentimos ruido de voces en el patio de la casa.|Mas de un cuarto de hora trascurrio de esta manera, cuando sentimos ruido de voces en el patio de la casa.
mar02153|Levantámonos, y saliendo yo al corredor, oí una voz hueca y áspera que decía:|Levantamonos, y saliendo yo al corredor, oi una voz hueca y aspera que decia:
mar02154|«¿Vive aquí el latino y músico D. Celestino Santos del Malvar, cura de la parroquia?».|<<?Vive aqui el latino y musico D. Celestino Santos del Malvar, cura de la parroquia?>>.
mar02155|D. Mauro Requejo y su hermana doña Restituta, tíos de Inés, habían llegado.|D. Mauro Requejo y su hermana dona Restituta, tios de Ines, habian llegado.
mar03-01|Entraron en la habitación donde estábamos, y al punto que D. Mauro vio a su sobrina dirigiose a ella con los brazos abiertos, y al estrecharla en ellos, exclamó endulzando la voz:|Entraron en la habitacion donde estabamos, y al punto que D. Mauro vio a su sobrina dirigiose a ella con los brazos abiertos, y al estrecharla en ellos, exclamo endulzando la voz:
mar03-02|—¡Inés de mi alma, inocente hija de mi prima Juana! Al fin, al fin te veo.|--!Ines de mi alma, inocente hija de mi prima Juana! Al fin, al fin te veo.
mar03-03|Bendito sea Dios que me ha dado este consuelo.|Bendito sea Dios que me ha dado este consuelo.
mar03-04|¡Qué linda eres! Ven, déjame que te abrace otra vez.|!Que linda eres! Ven, dejame que te abrace otra vez.
mar03-05|Doña Restituta hizo lo mismo, pero exagerando hasta lo sumo el mohín lacrimoso de su rostro, así como la apretura de sus abrazos, y luego que ambos hubieron desahogado sus amantes corazones, saludaron a D. Celestino, quien no pudo menos de derramar algunas lágrimas al ver tal explosión de sensibilidad.|Dona Restituta hizo lo mismo, pero exagerando hasta lo sumo el mohin lacrimoso de su rostro, asi como la apretura de sus abrazos, y luego que ambos hubieron desahogado sus amantes corazones, saludaron a D. Celestino, quien no pudo menos de derramar algunas lagrimas al ver tal explosion de sensibilidad.
mar03-06|Por mi parte de buena gana habría correspondido con bofetones a los abrazos con que estrujaban a Inés aquellos gansos, cuya descripción no puedo menos de considerar ahora como indispensable.|Por mi parte de buena gana habria correspondido con bofetones a los abrazos con que estrujaban a Ines aquellos gansos, cuya descripcion no puedo menos de considerar ahora como indispensable.
mar03-07|D. Mauro Requejo era un hombre izquierdo.|D. Mauro Requejo era un hombre izquierdo.
mar03-08|Creo que no necesito decir más.|Creo que no necesito decir mas.
mar03-09|¿No habéis entendido? Pues lo explicaré mejor.|?No habeis entendido? Pues lo explicare mejor.
mar03-10|¿Ha sido la naturaleza o es la costumbre quien ha dispuesto que una mitad del cuerpo humano se distinga por su habilidad y la otra mitad por su torpeza? Una de nuestras manos es inepta para la escritura, y en los trabajos mecánicos sólo sirve para ayudar a su experta compañera, la derecha.|?Ha sido la naturaleza o es la costumbre quien ha dispuesto que una mitad del cuerpo humano se distinga por su habilidad y la otra mitad por su torpeza? Una de nuestras manos es inepta para la escritura, y en los trabajos mecanicos solo sirve para ayudar a su experta companera, la derecha.
mar03-11|Esta hace todo lo importante; en el piano ejecuta la melodía, en el violín lleva el arco, que es la expresión, en la esgrima maneja la espada, en la náutica el timón, en la pintura el pincel:|Esta hace todo lo importante; en el piano ejecuta la melodia, en el violin lleva el arco, que es la expresion, en la esgrima maneja la espada, en la nautica el timon, en la pintura el pincel:
mar03-12|es la que abofetea en las disputas;|es la que abofetea en las disputas;
mar03-13|la que hace la señal de la cruz en el rezo y la que castiga el pecho en la penitencia.|la que hace la senal de la cruz en el rezo y la que castiga el pecho en la penitencia.
mar03-14|Iguales disposiciones tiene el pie derecho;|Iguales disposiciones tiene el pie derecho;
mar03-15|si algo eminente y extraordinario ha de hacerse en el baile, es indudable que lo hará el pie derecho;|si algo eminente y extraordinario ha de hacerse en el baile, es indudable que lo hara el pie derecho;
mar03-16|él es también el que salta en la fuga, el que golpea la tierra con ira en la desesperación, el que ahuyenta al perro atrevido, el que aplasta al sucio reptil, el que sirve de ariete para atacar a un despreciable enemigo que no merece ser herido por delante.|el es tambien el que salta en la fuga, el que golpea la tierra con ira en la desesperacion, el que ahuyenta al perro atrevido, el que aplasta al sucio reptil, el que sirve de ariete para atacar a un despreciable enemigo que no merece ser herido por delante.
mar03-17|Esta superioridad mecánica, muscular y nerviosa de las extremidades derechas se extiende a todo el organismo:|Esta superioridad mecanica, muscular y nerviosa de las extremidades derechas se extiende a todo el organismo:
mar03-18|cuando estamos perplejos sin saber qué dirección tomar, si el cuerpo se abandona a su instinto, se inclinará hacia la derecha, y los ojos buscarán la derecha como un oriente desconocido.|cuando estamos perplejos sin saber que direccion tomar, si el cuerpo se abandona a su instinto, se inclinara hacia la derecha, y los ojos buscaran la derecha como un oriente desconocido.
mar03-19|Al mismo tiempo en el lado siniestro todo es torpeza, todo subordinación, todo ineptitud:|Al mismo tiempo en el lado siniestro todo es torpeza, todo subordinacion, todo ineptitud:
mar03-20|cuanto hace por sí resulta torcido, y su inferioridad es tan notoria, que ni aun en desarrollo puede igualar al otro lado.|cuanto hace por si resulta torcido, y su inferioridad es tan notoria, que ni aun en desarrollo puede igualar al otro lado.
mar03-21|La mitad de todo hombre es generalmente más pequeña que la otra:|La mitad de todo hombre es generalmente mas pequena que la otra:
mar03-22|para equilibrarlas, sin duda, se dispuso que el corazón ocupara el costado izquierdo.|para equilibrarlas, sin duda, se dispuso que el corazon ocupara el costado izquierdo.
mar03-23|Hemos hecho tan fastidiosa digresión para que se comprenda lo que dijimos de D. Mauro Requejo.|Hemos hecho tan fastidiosa digresion para que se comprenda lo que dijimos de D. Mauro Requejo.
mar03-24|Los dos lados de aquel hombre eran dos lados izquierdos, es decir, que todo él era torpe, inepto, vacilante, inhábil, pesado, brusco, embarazoso.|Los dos lados de aquel hombre eran dos lados izquierdos, es decir, que todo el era torpe, inepto, vacilante, inhabil, pesado, brusco, embarazoso.
mar03-25|No sé si me explico.|No se si me explico.
mar03-26|Parecía que le estorbaban sus propias manos:|Parecia que le estorbaban sus propias manos:
mar03-27|al verle mirar de un lado para otro, creeríase que buscaba un rincón donde arrojar aquellos miembros inútiles, cubiertos con guantes sin medida, que quitaban la sensibilidad a los oprimidos dedos, hasta el punto de que su dueño no los conocía por suyos.|al verle mirar de un lado para otro, creeriase que buscaba un rincon donde arrojar aquellos miembros inutiles, cubiertos con guantes sin medida, que quitaban la sensibilidad a los oprimidos dedos, hasta el punto de que su dueno no los conocia por suyos.
mar03-28|Habíase sentado en el borde de la silla y sus piernas pequeñas y rígidas, no eran los miembros que reposan con compostura:|Habiase sentado en el borde de la silla y sus piernas pequenas y rigidas, no eran los miembros que reposan con compostura:
mar03-29|extendíase a un lado y otro como las dos muletas que un cojo arrima junto a sí.|extendiase a un lado y otro como las dos muletas que un cojo arrima junto a si.
mar03-30|Ya no le servían para nada, sino para arrastrar de aquí para allí los pesados pies.|Ya no le servian para nada, sino para arrastrar de aqui para alli los pesados pies.
mar03-31|Al quitarse el sombrero, dejándolo en el suelo, al limpiarse el sudor con un luengo pañuelo de cuadros encarnados y azules, parecía el mozo de cuerda que se descarga de un gran fardo.|Al quitarse el sombrero, dejandolo en el suelo, al limpiarse el sudor con un luengo panuelo de cuadros encarnados y azules, parecia el mozo de cuerda que se descarga de un gran fardo.
mar03-32|La buena ropa que vestía no era adorno de su cuerpo, pues él no estaba vestido con ella, sino ella puesta en él.|La buena ropa que vestia no era adorno de su cuerpo, pues el no estaba vestido con ella, sino ella puesta en el.
mar03-33|En cuanto a los guantes, embruteciéndole las manos, se las convertían en pies.|En cuanto a los guantes, embruteciendole las manos, se las convertian en pies.
mar03-34|A cada instante se tocaba los dijes del reló y los encajes de las chorreras para cerciorarse de que no se le habían caído;|A cada instante se tocaba los dijes del relo y los encajes de las chorreras para cerciorarse de que no se le habian caido;
mar03-35|pero como tras la gamuza había desaparecido el tacto, necesitaba emplear la vista, y esto le hacía semejante a un mono que al despertar una mañana se encontrase vestido de pies a cabeza.|pero como tras la gamuza habia desaparecido el tacto, necesitaba emplear la vista, y esto le hacia semejante a un mono que al despertar una manana se encontrase vestido de pies a cabeza.
mar03-36|Su inquietud era extraordinaria, como la de un cuerpo mortificado por infinito número de picazones, y cada pliegue del traje debía hacer llaga en sus sensibles carnes.|Su inquietud era extraordinaria, como la de un cuerpo mortificado por infinito numero de picazones, y cada pliegue del traje debia hacer llaga en sus sensibles carnes.
mar03-37|A veces aquella inerte manopla de ante amarillo rellena de dedos tiesos e insensibles, partía en dirección del sobaco o de la cintura con la ansiosa rapidez de una mano que va a rascar;|A veces aquella inerte manopla de ante amarillo rellena de dedos tiesos e insensibles, partia en direccion del sobaco o de la cintura con la ansiosa rapidez de una mano que va a rascar;
mar03-38|pero se contenía subiendo a acariciar la barba recién afeitada.|pero se contenia subiendo a acariciar la barba recien afeitada.
mar03-39|También movía con frecuencia el cuello, como si algún bicho extraño agarrado a su occipucio juguetease en el pescuezo entre el pelo y la solapa.|Tambien movia con frecuencia el cuello, como si algun bicho extrano agarrado a su occipucio juguetease en el pescuezo entre el pelo y la solapa.
mar03-40|Era el coleto encebado que irreverentemente se metía entre piel y camisa, o escarbaba la oreja.|Era el coleto encebado que irreverentemente se metia entre piel y camisa, o escarbaba la oreja.
mar03-41|La mano de ante amarillo se alzaba también en aquella dirección;|La mano de ante amarillo se alzaba tambien en aquella direccion;
mar03-42|pero también se detenía pasando a frotar la rodilla.|pero tambien se detenia pasando a frotar la rodilla.
mar03-43|La cara de D. Mauro Requejo era redonda como una muestra de reló:|La cara de D. Mauro Requejo era redonda como una muestra de relo:
mar03-44|no estaba en su sitio la nariz, que se inclinaba del un hemisferio buscando el carrillo siniestro que por obra y gracia de cierto lobanillo era más luminoso que su compañero.|no estaba en su sitio la nariz, que se inclinaba del un hemisferio buscando el carrillo siniestro que por obra y gracia de cierto lobanillo era mas luminoso que su companero.
mar03-45|Los ojos verdosos y bien puestos bajo cejas negras y un poco achinescadas, tenían el brillo de la astucia, mientras que su boca, insignificante si no la afearan los dos o tres dientes carcomidos que alguna vez se asomaban por entre los labios, tenía todos los repulgos y mohínes que el palurdo marrullero estudia para engañar a sus semejantes.|Los ojos verdosos y bien puestos bajo cejas negras y un poco achinescadas, tenian el brillo de la astucia, mientras que su boca, insignificante si no la afearan los dos o tres dientes carcomidos que alguna vez se asomaban por entre los labios, tenia todos los repulgos y mohines que el palurdo marrullero estudia para enganar a sus semejantes.
mar03-46|La risa de D. Mauro Requejo era repentina y sonora:|La risa de D. Mauro Requejo era repentina y sonora:
mar03-47|en la generalidad de las personas este fenómeno fisiológico empieza y acaba gradualmente, porque acompaña a estados particulares del espíritu, el cual no funciona, que sepamos, con la rigurosa precisión de una máquina.|en la generalidad de las personas este fenomeno fisiologico empieza y acaba gradualmente, porque acompana a estados particulares del espiritu, el cual no funciona, que sepamos, con la rigurosa precision de una maquina.
mar03-48|Muy al contrario de esto, nuestro personaje tenía, sin duda, en su organismo un resorte para la risa, de la cual pasaba a la seriedad tan bruscamente como si un dedo misterioso se quitara de la tecla de lo alegre para oprimir la de lo grave.|Muy al contrario de esto, nuestro personaje tenia, sin duda, en su organismo un resorte para la risa, de la cual pasaba a la seriedad tan bruscamente como si un dedo misterioso se quitara de la tecla de lo alegre para oprimir la de lo grave.
mar03-49|Yo creo que él en su interior pensaba así, «ahora conviene reír»;|Yo creo que el en su interior pensaba asi, <<ahora conviene reir>>;
mar03-50|y reía.|y reia.
mar04-01|Era imposible decir si doña Restituta sería más joven o más vieja que su hermano:|Era imposible decir si dona Restituta seria mas joven o mas vieja que su hermano:
mar04-02|ambos parecían haber pasado bastante más allá de los cuarenta años, pero si en la edad se asemejaban, no así en la cara ni el gesto, pues Restituta era una mujer que no se estorbaba a sí misma y que sabía estarse quieta.|ambos parecian haber pasado bastante mas alla de los cuarenta anos, pero si en la edad se asemejaban, no asi en la cara ni el gesto, pues Restituta era una mujer que no se estorbaba a si misma y que sabia estarse quieta.
mar04-03|Había en ella si no fineza de modales, esa holgada soltura, propia de quien ha hablado con gente por mucho tiempo.|Habia en ella si no fineza de modales, esa holgada soltura, propia de quien ha hablado con gente por mucho tiempo.
mar04-04|Comparando a aquellas dos ramas humanas de un mismo tronco, se decía:|Comparando a aquellas dos ramas humanas de un mismo tronco, se decia:
mar04-05|«Mauro ha estado toda la vida cargando fardos, y Restituta midiendo y vendiendo;|<<Mauro ha estado toda la vida cargando fardos, y Restituta midiendo y vendiendo;
mar04-06|el uno es un sabandijo de almacén y la otra la bestiezuela enredadora de la tienda».|el uno es un sabandijo de almacen y la otra la bestiezuela enredadora de la tienda>>.
mar04-07|Alta y flaca, con esa tez impasible y uniforme que parece un forro, de manos largas y feas, a quien el continuo escurrirse por entre telas había dado cierta flexibilidad;|Alta y flaca, con esa tez impasible y uniforme que parece un forro, de manos largas y feas, a quien el continuo escurrirse por entre telas habia dado cierta flexibilidad;
mar04-08|de pelo escaso, y tan lustrosamente aplastado sobre el casco, que más parecía pintura que cabello;|de pelo escaso, y tan lustrosamente aplastado sobre el casco, que mas parecia pintura que cabello;
mar04-09|con su nariz encarnadita y algo granulenta, aunque jamás fue amiga de oler lo de Arganda;|con su nariz encarnadita y algo granulenta, aunque jamas fue amiga de oler lo de Arganda;
mar04-10|la boca plegada y de rincones caídos, la barba un poco velluda, y un mirar así entre tarde y noche, como de ojos que miran y no miran.|la boca plegada y de rincones caidos, la barba un poco velluda, y un mirar asi entre tarde y noche, como de ojos que miran y no miran.
